,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
96,LU0101A,Luxemburg,LU,2015-01-07 01:00:00+00:00,pm25,7,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
97,LU0101A,Luxemburg,LU,2015-01-07 02:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
98,LU0101A,Luxemburg,LU,2015-01-07 03:00:00+00:00,pm25,1,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
99,LU0101A,Luxemburg,LU,2015-01-07 04:00:00+00:00,pm25,0,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
100,LU0101A,Luxemburg,LU,2015-01-07 05:00:00+00:00,pm25,2,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
101,LU0101A,Luxemburg,LU,2015-01-07 06:00:00+00:00,pm25,3,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
102,LU0101A,Luxemburg,LU,2015-01-07 07:00:00+00:00,pm25,2,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
103,LU0101A,Luxemburg,LU,2015-01-07 08:00:00+00:00,pm25,3,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
104,LU0101A,Luxemburg,LU,2015-01-07 09:00:00+00:00,pm25,8,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
105,LU0101A,Luxemburg,LU,2015-01-07 10:00:00+00:00,pm25,10,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
106,LU0101A,Luxemburg,LU,2015-01-07 11:00:00+00:00,pm25,6,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
107,LU0101A,Luxemburg,LU,2015-01-07 12:00:00+00:00,pm25,5,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
108,LU0101A,Luxemburg,LU,2015-01-07 13:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
109,LU0101A,Luxemburg,LU,2015-01-07 14:00:00+00:00,pm25,4,µg/m³,49.5976899994703,6.13759,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
