,location,city,country,utc,parameter,value,unit,latitude,longitude,attribution
88,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 14:00:00+00:00,pm25,25,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
89,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 15:00:00+00:00,pm25,24,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
90,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 16:00:00+00:00,pm25,37,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
91,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 17:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
92,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 18:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
93,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 19:00:00+00:00,pm25,14,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
94,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 20:00:00+00:00,pm25,10,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
95,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 21:00:00+00:00,pm25,11,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
96,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 22:00:00+00:00,pm25,9,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
97,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-24 23:00:00+00:00,pm25,12,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
98,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 00:00:00+00:00,pm25,16,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
99,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 01:00:00+00:00,pm25,25,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
100,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 02:00:00+00:00,pm25,18,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
101,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 03:00:00+00:00,pm25,21,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
102,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 04:00:00+00:00,pm25,25,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
103,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 05:00:00+00:00,pm25,-999,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
104,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 06:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
105,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 07:00:00+00:00,pm25,24,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
106,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 08:00:00+00:00,pm25,17,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
107,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 10:00:00+00:00,pm25,18,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
108,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 11:00:00+00:00,pm25,20,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
109,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 12:00:00+00:00,pm25,21,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
110,US Diplomatic Post: Guatemala City,Guatemala City,GT,2016-10-25 13:00:00+00:00,pm25,31,µg/m³,14.607198,-90.514255,"[{""url"":""http://airnow.gov/index.cfm?action=airnow.global_summary"",""name"":""EPA AirNow DOS""}]"
